datetime,date,hour,daynight,habitat,temp_c,rh_pct,dew_point_c
2026-06-05 08:50:00,2026-06-05,8,day,forest,16.9,100.0,16.9
2026-06-05 09:00:00,2026-06-05,9,day,forest,17.0,100.0,17.0
2026-06-05 09:10:00,2026-06-05,9,day,forest,17.3,100.0,17.3
2026-06-05 09:20:00,2026-06-05,9,day,forest,17.4,100.0,17.4
2026-06-05 09:30:00,2026-06-05,9,day,forest,17.5,100.0,17.5
2026-06-05 09:40:00,2026-06-05,9,day,forest,17.6,100.0,17.6
2026-06-05 09:50:00,2026-06-05,9,day,forest,17.7,100.0,17.7
2026-06-05 10:00:00,2026-06-05,10,day,forest,17.8,100.0,17.8
2026-06-05 10:10:00,2026-06-05,10,day,forest,17.9,100.0,17.9
2026-06-05 10:20:00,2026-06-05,10,day,forest,18.1,100.0,18.1
2026-06-05 10:30:00,2026-06-05,10,day,forest,18.2,100.0,18.2
2026-06-05 10:40:00,2026-06-05,10,day,forest,18.5,100.0,18.5
2026-06-05 10:50:00,2026-06-05,10,day,forest,18.6,100.0,18.6
2026-06-05 11:00:00,2026-06-05,11,day,forest,18.7,100.0,18.7
2026-06-05 11:10:00,2026-06-05,11,day,forest,19.1,100.0,19.1
2026-06-05 11:20:00,2026-06-05,11,day,forest,19.2,100.0,19.2
2026-06-05 11:30:00,2026-06-05,11,day,forest,19.3,100.0,19.3
2026-06-05 11:40:00,2026-06-05,11,day,forest,19.3,100.0,19.3
2026-06-05 11:50:00,2026-06-05,11,day,forest,19.3,100.0,19.3
2026-06-05 12:00:00,2026-06-05,12,day,forest,19.6,100.0,19.6
2026-06-05 12:10:00,2026-06-05,12,day,forest,19.6,100.0,19.6
2026-06-05 12:20:00,2026-06-05,12,day,forest,19.5,100.0,19.5
2026-06-05 12:30:00,2026-06-05,12,day,forest,19.2,100.0,19.2
2026-06-05 12:40:00,2026-06-05,12,day,forest,18.7,100.0,18.7
2026-06-05 12:50:00,2026-06-05,12,day,forest,18.7,100.0,18.7
2026-06-05 13:00:00,2026-06-05,13,day,forest,18.4,100.0,18.4
2026-06-05 13:10:00,2026-06-05,13,day,forest,18.4,100.0,18.4
2026-06-05 13:20:00,2026-06-05,13,day,forest,18.2,100.0,18.2
2026-06-05 13:30:00,2026-06-05,13,day,forest,17.9,100.0,17.9
2026-06-05 13:40:00,2026-06-05,13,day,forest,17.8,100.0,17.8
2026-06-05 13:50:00,2026-06-05,13,day,forest,17.8,100.0,17.8
2026-06-05 14:00:00,2026-06-05,14,day,forest,18.0,100.0,18.0
2026-06-05 14:10:00,2026-06-05,14,day,forest,18.2,100.0,18.2
2026-06-05 14:20:00,2026-06-05,14,day,forest,18.3,100.0,18.3
2026-06-05 14:30:00,2026-06-05,14,day,forest,18.4,100.0,18.4
2026-06-05 14:40:00,2026-06-05,14,day,forest,18.3,100.0,18.3
2026-06-05 14:50:00,2026-06-05,14,day,forest,18.3,100.0,18.3
2026-06-05 15:00:00,2026-06-05,15,day,forest,18.1,100.0,18.1
2026-06-05 15:10:00,2026-06-05,15,day,forest,18.2,100.0,18.2
2026-06-05 15:20:00,2026-06-05,15,day,forest,18.3,100.0,18.3
2026-06-05 15:30:00,2026-06-05,15,day,forest,18.3,100.0,18.3
2026-06-05 15:40:00,2026-06-05,15,day,forest,18.3,100.0,18.3
2026-06-05 15:50:00,2026-06-05,15,day,forest,18.0,100.0,18.0
2026-06-05 16:00:00,2026-06-05,16,day,forest,18.1,100.0,18.1
2026-06-05 16:10:00,2026-06-05,16,day,forest,18.0,100.0,18.0
2026-06-05 16:20:00,2026-06-05,16,day,forest,18.0,100.0,18.0
2026-06-05 16:30:00,2026-06-05,16,day,forest,18.0,100.0,18.0
2026-06-05 16:40:00,2026-06-05,16,day,forest,17.9,100.0,17.9
2026-06-05 16:50:00,2026-06-05,16,day,forest,17.9,100.0,17.9
2026-06-05 17:00:00,2026-06-05,17,day,forest,17.9,100.0,17.9
2026-06-05 17:10:00,2026-06-05,17,day,forest,17.8,100.0,17.8
2026-06-05 17:20:00,2026-06-05,17,day,forest,17.7,100.0,17.7
2026-06-05 17:30:00,2026-06-05,17,day,forest,17.6,100.0,17.6
2026-06-05 17:40:00,2026-06-05,17,day,forest,17.6,100.0,17.6
2026-06-05 17:50:00,2026-06-05,17,day,forest,17.6,100.0,17.6
2026-06-05 18:00:00,2026-06-05,18,night,forest,17.6,100.0,17.6
2026-06-05 18:10:00,2026-06-05,18,night,forest,17.5,100.0,17.5
2026-06-05 18:20:00,2026-06-05,18,night,forest,17.5,100.0,17.5
2026-06-05 18:30:00,2026-06-05,18,night,forest,17.6,100.0,17.6
2026-06-05 18:40:00,2026-06-05,18,night,forest,17.4,100.0,17.4
2026-06-05 18:50:00,2026-06-05,18,night,forest,17.4,100.0,17.4
2026-06-05 19:00:00,2026-06-05,19,night,forest,17.4,100.0,17.4
2026-06-05 19:10:00,2026-06-05,19,night,forest,17.5,100.0,17.5
2026-06-05 19:20:00,2026-06-05,19,night,forest,17.4,100.0,17.4
2026-06-05 19:30:00,2026-06-05,19,night,forest,17.4,100.0,17.4
2026-06-05 19:40:00,2026-06-05,19,night,forest,17.3,100.0,17.3
2026-06-05 19:50:00,2026-06-05,19,night,forest,17.4,100.0,17.4
2026-06-05 20:00:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 20:10:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 20:20:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 20:30:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 20:40:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 20:50:00,2026-06-05,20,night,forest,17.3,100.0,17.3
2026-06-05 21:00:00,2026-06-05,21,night,forest,17.2,100.0,17.2
2026-06-05 21:10:00,2026-06-05,21,night,forest,17.2,100.0,17.2
2026-06-05 21:20:00,2026-06-05,21,night,forest,17.3,100.0,17.3
2026-06-05 21:30:00,2026-06-05,21,night,forest,17.2,100.0,17.2
2026-06-05 21:40:00,2026-06-05,21,night,forest,17.1,100.0,17.1
2026-06-05 21:50:00,2026-06-05,21,night,forest,17.2,100.0,17.2
2026-06-05 22:00:00,2026-06-05,22,night,forest,17.1,100.0,17.1
2026-06-05 22:10:00,2026-06-05,22,night,forest,17.0,100.0,17.0
2026-06-05 22:20:00,2026-06-05,22,night,forest,17.0,100.0,17.0
2026-06-05 22:30:00,2026-06-05,22,night,forest,17.0,100.0,17.0
2026-06-05 22:40:00,2026-06-05,22,night,forest,17.0,100.0,17.0
2026-06-05 22:50:00,2026-06-05,22,night,forest,17.0,100.0,17.0
2026-06-05 23:00:00,2026-06-05,23,night,forest,17.0,100.0,17.0
2026-06-05 23:10:00,2026-06-05,23,night,forest,16.9,100.0,16.9
2026-06-05 23:20:00,2026-06-05,23,night,forest,16.9,100.0,16.9
2026-06-05 23:30:00,2026-06-05,23,night,forest,16.9,100.0,16.9
2026-06-05 23:40:00,2026-06-05,23,night,forest,16.9,100.0,16.9
2026-06-05 23:50:00,2026-06-05,23,night,forest,16.9,100.0,16.9
2026-06-06 00:00:00,2026-06-06,0,night,forest,16.9,100.0,16.9
2026-06-06 00:10:00,2026-06-06,0,night,forest,16.9,100.0,16.9
2026-06-06 00:20:00,2026-06-06,0,night,forest,16.8,100.0,16.8
2026-06-06 00:30:00,2026-06-06,0,night,forest,16.9,100.0,16.9
2026-06-06 00:40:00,2026-06-06,0,night,forest,16.9,100.0,16.9
2026-06-06 00:50:00,2026-06-06,0,night,forest,16.8,100.0,16.8
2026-06-06 01:00:00,2026-06-06,1,night,forest,16.8,100.0,16.8
2026-06-06 01:10:00,2026-06-06,1,night,forest,16.9,100.0,16.9
2026-06-06 01:20:00,2026-06-06,1,night,forest,16.8,100.0,16.8
2026-06-06 01:30:00,2026-06-06,1,night,forest,16.8,100.0,16.8
2026-06-06 01:40:00,2026-06-06,1,night,forest,16.8,100.0,16.8
2026-06-06 01:50:00,2026-06-06,1,night,forest,16.8,100.0,16.8
2026-06-06 02:00:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 02:10:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 02:20:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 02:30:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 02:40:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 02:50:00,2026-06-06,2,night,forest,16.8,100.0,16.8
2026-06-06 03:00:00,2026-06-06,3,night,forest,16.8,100.0,16.8
2026-06-06 03:10:00,2026-06-06,3,night,forest,16.8,100.0,16.8
2026-06-06 03:20:00,2026-06-06,3,night,forest,16.7,100.0,16.7
2026-06-06 03:30:00,2026-06-06,3,night,forest,16.7,100.0,16.7
2026-06-06 03:40:00,2026-06-06,3,night,forest,16.7,100.0,16.7
2026-06-06 03:50:00,2026-06-06,3,night,forest,16.6,100.0,16.6
2026-06-06 04:00:00,2026-06-06,4,night,forest,16.6,100.0,16.6
2026-06-06 04:10:00,2026-06-06,4,night,forest,16.5,100.0,16.5
2026-06-06 04:20:00,2026-06-06,4,night,forest,16.5,100.0,16.5
2026-06-06 04:30:00,2026-06-06,4,night,forest,16.5,100.0,16.5
2026-06-06 04:40:00,2026-06-06,4,night,forest,16.5,100.0,16.5
2026-06-06 04:50:00,2026-06-06,4,night,forest,16.5,100.0,16.5
2026-06-06 05:00:00,2026-06-06,5,night,forest,16.6,100.0,16.5
2026-06-06 05:10:00,2026-06-06,5,night,forest,16.5,100.0,16.5
2026-06-06 05:20:00,2026-06-06,5,night,forest,16.3,100.0,16.3
2026-06-06 05:30:00,2026-06-06,5,night,forest,16.2,100.0,16.2
2026-06-06 05:40:00,2026-06-06,5,night,forest,16.1,100.0,16.1
2026-06-06 05:50:00,2026-06-06,5,night,forest,16.1,100.0,16.1
2026-06-06 06:00:00,2026-06-06,6,day,forest,16.0,100.0,16.0
2026-06-06 06:10:00,2026-06-06,6,day,forest,16.1,100.0,16.1
2026-06-06 06:20:00,2026-06-06,6,day,forest,16.0,100.0,16.0
2026-06-06 06:30:00,2026-06-06,6,day,forest,16.1,100.0,16.1
2026-06-06 06:40:00,2026-06-06,6,day,forest,16.1,100.0,16.1
2026-06-06 06:50:00,2026-06-06,6,day,forest,16.3,100.0,16.3
2026-06-06 07:00:00,2026-06-06,7,day,forest,16.3,100.0,16.3
2026-06-06 07:10:00,2026-06-06,7,day,forest,16.3,100.0,16.3
2026-06-06 07:20:00,2026-06-06,7,day,forest,16.3,100.0,16.3
2026-06-06 07:30:00,2026-06-06,7,day,forest,16.5,100.0,16.5
2026-06-06 07:40:00,2026-06-06,7,day,forest,16.5,100.0,16.5
2026-06-06 07:50:00,2026-06-06,7,day,forest,16.6,100.0,16.6
2026-06-06 08:00:00,2026-06-06,8,day,forest,16.8,100.0,16.8
2026-06-06 08:10:00,2026-06-06,8,day,forest,16.7,100.0,16.7
2026-06-06 08:20:00,2026-06-06,8,day,forest,16.9,100.0,16.9
2026-06-06 08:30:00,2026-06-06,8,day,forest,16.9,100.0,16.9
2026-06-06 08:40:00,2026-06-06,8,day,forest,17.0,100.0,17.0
2026-06-06 08:50:00,2026-06-06,8,day,forest,17.0,100.0,17.0
2026-06-06 09:00:00,2026-06-06,9,day,forest,17.1,100.0,17.1
2026-06-06 09:10:00,2026-06-06,9,day,forest,17.3,100.0,17.3
2026-06-06 09:20:00,2026-06-06,9,day,forest,17.4,100.0,17.4
2026-06-06 09:30:00,2026-06-06,9,day,forest,17.6,100.0,17.6
2026-06-06 09:40:00,2026-06-06,9,day,forest,17.8,100.0,17.8
2026-06-06 09:50:00,2026-06-06,9,day,forest,17.7,100.0,17.7
2026-06-06 10:00:00,2026-06-06,10,day,forest,17.7,100.0,17.7
2026-06-06 10:10:00,2026-06-06,10,day,forest,17.9,100.0,17.9
2026-06-06 10:20:00,2026-06-06,10,day,forest,17.9,100.0,17.9
2026-06-06 10:30:00,2026-06-06,10,day,forest,18.0,100.0,18.0
2026-06-06 10:40:00,2026-06-06,10,day,forest,18.0,100.0,18.0
2026-06-06 10:50:00,2026-06-06,10,day,forest,18.1,100.0,18.1
2026-06-06 11:00:00,2026-06-06,11,day,forest,18.0,100.0,18.0
2026-06-06 11:10:00,2026-06-06,11,day,forest,18.1,100.0,18.1
2026-06-06 11:20:00,2026-06-06,11,day,forest,18.2,100.0,18.2
2026-06-06 11:30:00,2026-06-06,11,day,forest,18.4,100.0,18.4
2026-06-06 11:40:00,2026-06-06,11,day,forest,18.7,100.0,18.7
2026-06-06 11:50:00,2026-06-06,11,day,forest,18.8,100.0,18.8
2026-06-06 12:00:00,2026-06-06,12,day,forest,18.9,100.0,18.9
2026-06-06 12:10:00,2026-06-06,12,day,forest,18.9,100.0,18.9
2026-06-06 12:20:00,2026-06-06,12,day,forest,18.9,100.0,18.9
2026-06-06 12:30:00,2026-06-06,12,day,forest,19.0,100.0,19.0
2026-06-06 12:40:00,2026-06-06,12,day,forest,19.0,100.0,19.0
2026-06-06 12:50:00,2026-06-06,12,day,forest,19.0,100.0,19.0
2026-06-06 13:00:00,2026-06-06,13,day,forest,18.9,100.0,18.9
2026-06-06 13:10:00,2026-06-06,13,day,forest,18.6,100.0,18.6
2026-06-06 13:20:00,2026-06-06,13,day,forest,18.6,100.0,18.6
2026-06-06 13:30:00,2026-06-06,13,day,forest,18.5,100.0,18.5
2026-06-06 13:40:00,2026-06-06,13,day,forest,18.5,100.0,18.5
2026-06-06 13:50:00,2026-06-06,13,day,forest,18.5,100.0,18.5
2026-06-06 14:00:00,2026-06-06,14,day,forest,18.3,100.0,18.3
2026-06-06 14:10:00,2026-06-06,14,day,forest,18.1,100.0,18.1
2026-06-06 14:20:00,2026-06-06,14,day,forest,17.8,100.0,17.8
2026-06-06 14:30:00,2026-06-06,14,day,forest,18.1,100.0,18.1
2026-06-06 14:40:00,2026-06-06,14,day,forest,18.2,100.0,18.2
2026-06-06 14:50:00,2026-06-06,14,day,forest,18.1,100.0,18.1
2026-06-06 15:00:00,2026-06-06,15,day,forest,18.0,100.0,18.0
2026-06-06 15:10:00,2026-06-06,15,day,forest,17.9,100.0,17.9
2026-06-06 15:20:00,2026-06-06,15,day,forest,17.9,100.0,17.9
2026-06-06 15:30:00,2026-06-06,15,day,forest,17.7,100.0,17.7
2026-06-06 15:40:00,2026-06-06,15,day,forest,17.6,100.0,17.6
2026-06-06 15:50:00,2026-06-06,15,day,forest,17.6,100.0,17.6
2026-06-06 16:00:00,2026-06-06,16,day,forest,17.5,100.0,17.5
2026-06-06 16:10:00,2026-06-06,16,day,forest,17.5,100.0,17.5
2026-06-06 16:20:00,2026-06-06,16,day,forest,17.1,100.0,17.1
2026-06-06 16:30:00,2026-06-06,16,day,forest,17.1,100.0,17.1
2026-06-06 16:40:00,2026-06-06,16,day,forest,17.0,100.0,17.0
2026-06-06 16:50:00,2026-06-06,16,day,forest,17.0,100.0,17.0
2026-06-06 17:00:00,2026-06-06,17,day,forest,16.9,100.0,16.9
2026-06-06 17:10:00,2026-06-06,17,day,forest,16.8,100.0,16.8
2026-06-06 17:20:00,2026-06-06,17,day,forest,16.9,100.0,16.9
2026-06-06 17:30:00,2026-06-06,17,day,forest,16.8,100.0,16.8
2026-06-06 17:40:00,2026-06-06,17,day,forest,16.8,100.0,16.8
2026-06-06 17:50:00,2026-06-06,17,day,forest,16.6,100.0,16.6
2026-06-06 18:00:00,2026-06-06,18,night,forest,16.6,100.0,16.6
2026-06-06 18:10:00,2026-06-06,18,night,forest,16.6,100.0,16.6
2026-06-06 18:20:00,2026-06-06,18,night,forest,16.6,100.0,16.6
2026-06-06 18:30:00,2026-06-06,18,night,forest,16.6,100.0,16.6
2026-06-06 18:40:00,2026-06-06,18,night,forest,16.6,100.0,16.6
2026-06-06 18:50:00,2026-06-06,18,night,forest,16.3,100.0,16.3
2026-06-06 19:00:00,2026-06-06,19,night,forest,16.4,100.0,16.4
2026-06-06 19:10:00,2026-06-06,19,night,forest,16.4,100.0,16.4
2026-06-06 19:20:00,2026-06-06,19,night,forest,16.4,100.0,16.4
2026-06-06 19:30:00,2026-06-06,19,night,forest,16.4,100.0,16.4
2026-06-06 19:40:00,2026-06-06,19,night,forest,16.3,100.0,16.3
2026-06-06 19:50:00,2026-06-06,19,night,forest,16.2,100.0,16.2
2026-06-06 20:00:00,2026-06-06,20,night,forest,16.1,100.0,16.1
2026-06-06 20:10:00,2026-06-06,20,night,forest,16.1,100.0,16.1
2026-06-06 20:20:00,2026-06-06,20,night,forest,16.1,100.0,16.1
2026-06-06 20:30:00,2026-06-06,20,night,forest,16.2,100.0,16.2
2026-06-06 20:40:00,2026-06-06,20,night,forest,16.0,100.0,16.0
2026-06-06 20:50:00,2026-06-06,20,night,forest,15.9,100.0,15.9
2026-06-06 21:00:00,2026-06-06,21,night,forest,16.0,100.0,16.0
2026-06-06 21:10:00,2026-06-06,21,night,forest,16.0,100.0,16.0
2026-06-06 21:20:00,2026-06-06,21,night,forest,15.8,100.0,15.8
2026-06-06 21:30:00,2026-06-06,21,night,forest,15.8,100.0,15.8
2026-06-06 21:40:00,2026-06-06,21,night,forest,15.8,100.0,15.8
2026-06-06 21:50:00,2026-06-06,21,night,forest,15.7,100.0,15.7
2026-06-06 22:00:00,2026-06-06,22,night,forest,15.7,100.0,15.7
2026-06-06 22:10:00,2026-06-06,22,night,forest,15.7,100.0,15.7
2026-06-06 22:20:00,2026-06-06,22,night,forest,15.6,100.0,15.6
2026-06-06 22:30:00,2026-06-06,22,night,forest,15.5,100.0,15.5
2026-06-06 22:40:00,2026-06-06,22,night,forest,15.6,100.0,15.6
2026-06-06 22:50:00,2026-06-06,22,night,forest,15.6,100.0,15.6
2026-06-06 23:00:00,2026-06-06,23,night,forest,15.6,100.0,15.6
2026-06-06 23:10:00,2026-06-06,23,night,forest,15.4,100.0,15.4
2026-06-06 23:20:00,2026-06-06,23,night,forest,15.4,100.0,15.4
2026-06-06 23:30:00,2026-06-06,23,night,forest,15.3,100.0,15.3
2026-06-06 23:40:00,2026-06-06,23,night,forest,15.4,100.0,15.4
2026-06-06 23:50:00,2026-06-06,23,night,forest,15.4,100.0,15.4
2026-06-07 00:00:00,2026-06-07,0,night,forest,15.4,100.0,15.4
2026-06-07 00:10:00,2026-06-07,0,night,forest,15.4,100.0,15.4
2026-06-07 00:20:00,2026-06-07,0,night,forest,15.3,100.0,15.3
2026-06-07 00:30:00,2026-06-07,0,night,forest,15.3,100.0,15.3
2026-06-07 00:40:00,2026-06-07,0,night,forest,15.3,100.0,15.3
2026-06-07 00:50:00,2026-06-07,0,night,forest,15.3,100.0,15.3
2026-06-07 01:00:00,2026-06-07,1,night,forest,15.4,100.0,15.4
2026-06-07 01:10:00,2026-06-07,1,night,forest,15.4,100.0,15.4
2026-06-07 01:20:00,2026-06-07,1,night,forest,15.4,100.0,15.4
2026-06-07 01:30:00,2026-06-07,1,night,forest,15.4,100.0,15.4
2026-06-07 01:40:00,2026-06-07,1,night,forest,15.4,100.0,15.4
2026-06-07 01:50:00,2026-06-07,1,night,forest,15.3,100.0,15.3
2026-06-07 02:00:00,2026-06-07,2,night,forest,15.3,100.0,15.3
2026-06-07 02:10:00,2026-06-07,2,night,forest,15.2,100.0,15.2
2026-06-07 02:20:00,2026-06-07,2,night,forest,15.1,100.0,15.1
2026-06-07 02:30:00,2026-06-07,2,night,forest,15.1,100.0,15.1
2026-06-07 02:40:00,2026-06-07,2,night,forest,15.1,100.0,15.1
2026-06-07 02:50:00,2026-06-07,2,night,forest,15.0,100.0,15.0
2026-06-07 03:00:00,2026-06-07,3,night,forest,15.1,100.0,15.1
2026-06-07 03:10:00,2026-06-07,3,night,forest,15.0,100.0,15.0
2026-06-07 03:20:00,2026-06-07,3,night,forest,14.9,100.0,14.9
2026-06-07 03:30:00,2026-06-07,3,night,forest,15.1,100.0,15.1
2026-06-07 03:40:00,2026-06-07,3,night,forest,15.0,100.0,15.0
2026-06-07 03:50:00,2026-06-07,3,night,forest,15.1,100.0,15.1
2026-06-07 04:00:00,2026-06-07,4,night,forest,15.1,100.0,15.1
2026-06-07 04:10:00,2026-06-07,4,night,forest,14.9,100.0,14.9
2026-06-07 04:20:00,2026-06-07,4,night,forest,14.9,100.0,14.9
2026-06-07 04:30:00,2026-06-07,4,night,forest,14.9,100.0,14.9
2026-06-07 04:40:00,2026-06-07,4,night,forest,14.9,100.0,14.9
2026-06-07 04:50:00,2026-06-07,4,night,forest,14.9,100.0,14.9
2026-06-07 05:00:00,2026-06-07,5,night,forest,15.0,100.0,15.0
2026-06-07 05:10:00,2026-06-07,5,night,forest,14.9,100.0,14.9
2026-06-07 05:20:00,2026-06-07,5,night,forest,14.9,100.0,14.9
2026-06-07 05:30:00,2026-06-07,5,night,forest,14.9,100.0,14.9
2026-06-07 05:40:00,2026-06-07,5,night,forest,14.9,100.0,14.9
2026-06-07 05:50:00,2026-06-07,5,night,forest,14.9,100.0,14.9
2026-06-07 06:00:00,2026-06-07,6,day,forest,15.0,100.0,15.0
2026-06-07 06:10:00,2026-06-07,6,day,forest,15.0,100.0,15.0
2026-06-07 06:20:00,2026-06-07,6,day,forest,15.0,100.0,15.0
2026-06-07 06:30:00,2026-06-07,6,day,forest,15.0,100.0,15.0
2026-06-07 06:40:00,2026-06-07,6,day,forest,15.1,100.0,15.1
2026-06-07 06:50:00,2026-06-07,6,day,forest,15.3,100.0,15.3
2026-06-07 07:00:00,2026-06-07,7,day,forest,15.2,100.0,15.2
2026-06-07 07:10:00,2026-06-07,7,day,forest,15.3,100.0,15.3
2026-06-07 07:20:00,2026-06-07,7,day,forest,15.5,100.0,15.5
2026-06-07 07:30:00,2026-06-07,7,day,forest,15.7,100.0,15.7
2026-06-07 07:40:00,2026-06-07,7,day,forest,15.8,100.0,15.8
2026-06-07 07:50:00,2026-06-07,7,day,forest,16.0,100.0,16.0
2026-06-07 08:00:00,2026-06-07,8,day,forest,16.2,100.0,16.2
2026-06-07 08:10:00,2026-06-07,8,day,forest,16.4,100.0,16.4
2026-06-07 08:20:00,2026-06-07,8,day,forest,16.4,100.0,16.4
2026-06-07 08:30:00,2026-06-07,8,day,forest,16.4,100.0,16.4
2026-06-07 08:40:00,2026-06-07,8,day,forest,16.6,100.0,16.6
2026-06-07 08:50:00,2026-06-07,8,day,forest,16.8,100.0,16.8
2026-06-07 09:00:00,2026-06-07,9,day,forest,16.9,100.0,16.9
2026-06-07 09:10:00,2026-06-07,9,day,forest,17.1,100.0,17.1
2026-06-07 09:20:00,2026-06-07,9,day,forest,17.0,100.0,17.0
2026-06-07 09:30:00,2026-06-07,9,day,forest,17.0,100.0,17.0
2026-06-07 09:40:00,2026-06-07,9,day,forest,17.2,100.0,17.2
2026-06-07 09:50:00,2026-06-07,9,day,forest,17.3,100.0,17.3
2026-06-07 10:00:00,2026-06-07,10,day,forest,17.5,100.0,17.5
2026-06-07 10:10:00,2026-06-07,10,day,forest,17.7,100.0,17.7
2026-06-07 10:20:00,2026-06-07,10,day,forest,17.8,100.0,17.8
2026-06-07 10:30:00,2026-06-07,10,day,forest,17.9,100.0,17.9
2026-06-07 10:40:00,2026-06-07,10,day,forest,18.1,100.0,18.1
2026-06-07 10:50:00,2026-06-07,10,day,forest,18.2,100.0,18.2
2026-06-07 11:00:00,2026-06-07,11,day,forest,18.2,100.0,18.2
2026-06-07 11:10:00,2026-06-07,11,day,forest,18.2,100.0,18.2
2026-06-07 11:20:00,2026-06-07,11,day,forest,18.4,100.0,18.4
2026-06-07 11:30:00,2026-06-07,11,day,forest,18.5,100.0,18.5
2026-06-07 11:40:00,2026-06-07,11,day,forest,18.5,100.0,18.5
2026-06-07 11:50:00,2026-06-07,11,day,forest,18.6,100.0,18.6
2026-06-07 12:00:00,2026-06-07,12,day,forest,18.7,100.0,18.7
2026-06-07 12:10:00,2026-06-07,12,day,forest,18.8,100.0,18.8
2026-06-07 12:20:00,2026-06-07,12,day,forest,18.9,100.0,18.9
2026-06-07 12:30:00,2026-06-07,12,day,forest,18.9,100.0,18.9
2026-06-07 12:40:00,2026-06-07,12,day,forest,19.0,100.0,19.0
2026-06-07 12:50:00,2026-06-07,12,day,forest,19.1,100.0,19.1
2026-06-07 13:00:00,2026-06-07,13,day,forest,19.2,100.0,19.2
2026-06-07 13:10:00,2026-06-07,13,day,forest,19.2,100.0,19.2
2026-06-07 13:20:00,2026-06-07,13,day,forest,19.2,100.0,19.2
2026-06-07 13:30:00,2026-06-07,13,day,forest,19.2,100.0,19.2
2026-06-07 13:40:00,2026-06-07,13,day,forest,18.9,100.0,18.9
2026-06-07 13:50:00,2026-06-07,13,day,forest,18.9,100.0,18.9
2026-06-07 14:00:00,2026-06-07,14,day,forest,18.8,100.0,18.8
2026-06-07 14:10:00,2026-06-07,14,day,forest,18.6,100.0,18.6
2026-06-07 14:20:00,2026-06-07,14,day,forest,18.6,100.0,18.6
2026-06-07 14:30:00,2026-06-07,14,day,forest,18.5,100.0,18.5
2026-06-07 14:40:00,2026-06-07,14,day,forest,18.3,100.0,18.3
2026-06-07 14:50:00,2026-06-07,14,day,forest,17.9,100.0,17.9
2026-06-07 15:00:00,2026-06-07,15,day,forest,17.7,100.0,17.7
2026-06-07 15:10:00,2026-06-07,15,day,forest,17.7,100.0,17.7
2026-06-07 15:20:00,2026-06-07,15,day,forest,17.8,100.0,17.8
2026-06-07 15:30:00,2026-06-07,15,day,forest,17.8,100.0,17.8
2026-06-07 15:40:00,2026-06-07,15,day,forest,17.9,100.0,17.9
2026-06-07 15:50:00,2026-06-07,15,day,forest,17.9,100.0,17.9
2026-06-07 16:00:00,2026-06-07,16,day,forest,18.0,100.0,18.0
2026-06-07 16:10:00,2026-06-07,16,day,forest,18.0,100.0,18.0
2026-06-07 16:20:00,2026-06-07,16,day,forest,18.0,100.0,18.0
2026-06-07 16:30:00,2026-06-07,16,day,forest,17.9,100.0,17.9
2026-06-07 16:40:00,2026-06-07,16,day,forest,17.9,100.0,17.9
2026-06-07 16:50:00,2026-06-07,16,day,forest,17.8,100.0,17.8
2026-06-07 17:00:00,2026-06-07,17,day,forest,17.5,100.0,17.5
2026-06-07 17:10:00,2026-06-07,17,day,forest,17.4,100.0,17.4
2026-06-07 17:20:00,2026-06-07,17,day,forest,17.4,100.0,17.4
2026-06-07 17:30:00,2026-06-07,17,day,forest,17.5,100.0,17.5
2026-06-07 17:40:00,2026-06-07,17,day,forest,17.4,100.0,17.4
2026-06-07 17:50:00,2026-06-07,17,day,forest,17.4,100.0,17.4
2026-06-07 18:00:00,2026-06-07,18,night,forest,17.4,100.0,17.4
2026-06-07 18:10:00,2026-06-07,18,night,forest,17.3,100.0,17.3
2026-06-07 18:20:00,2026-06-07,18,night,forest,17.3,100.0,17.3
2026-06-07 18:30:00,2026-06-07,18,night,forest,17.3,100.0,17.3
2026-06-07 18:40:00,2026-06-07,18,night,forest,17.2,100.0,17.2
2026-06-07 18:50:00,2026-06-07,18,night,forest,17.2,100.0,17.2
2026-06-07 19:00:00,2026-06-07,19,night,forest,17.2,100.0,17.2
2026-06-07 19:10:00,2026-06-07,19,night,forest,17.1,100.0,17.1
2026-06-07 19:20:00,2026-06-07,19,night,forest,17.0,100.0,17.0
2026-06-07 19:30:00,2026-06-07,19,night,forest,17.1,100.0,17.1
2026-06-07 19:40:00,2026-06-07,19,night,forest,17.0,100.0,17.0
2026-06-07 19:50:00,2026-06-07,19,night,forest,16.9,100.0,16.9
2026-06-07 20:00:00,2026-06-07,20,night,forest,16.8,100.0,16.8
2026-06-07 20:10:00,2026-06-07,20,night,forest,16.8,100.0,16.8
2026-06-07 20:20:00,2026-06-07,20,night,forest,16.7,100.0,16.7
